id;Orden ID;Producto;Nombre;Cantidad;Precio;Total;Vendedor;Fecha;Impuesto;
c78b46d7;4e84ddea;86;PIMIENTA ENTERA X10G;5;$750,00;$3.750,00;c5abb107;10/12/2021;1,19;
1170f54d;40223c7a;86;PIMIENTA ENTERA X10G;8;$750,00;$6.000,00;c5abb107;02/01/2022;1,19;
46363138;7be138d2;86;PIMIENTA ENTERA X10G;4;$750,00;$3.000,00;c5abb107;02/01/2022;1,19;
b4e7372b;8bf044d3;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;9f04044e;08/01/2022;1,19;
077e315a;82aa6250;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;9f04044e;08/01/2022;1,19;
3f4b9522;af040570;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;c5abb107;11/01/2022;1,19;
9e8e142c;8b83681b;86;PIMIENTA ENTERA X10G;4;$750,00;$3.000,00;c5abb107;02/02/2022;1,19;
59f265d7;52b499be;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;03/02/2022;1,19;
2f2c85d1;18f6899f;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;05/02/2022;1,19;
1ea501f6;02db6a06;86;PIMIENTA ENTERA X10G;6;$750,00;$4.500,00;c5abb107;01/03/2022;1,19;
aa61d14b;3ad22c7c;86;PIMIENTA ENTERA X10G;6;$750,00;$4.500,00;490dc6e8;02/03/2022;1,19;
877c0d99;e784bcb3;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;c5abb107;03/03/2022;1,19;
60a8717f;171e081e;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;05/03/2022;1,19;
f6627a13;c3c8fc0e;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;11/03/2022;1,19;
620de370;b23245e1;86;PIMIENTA ENTERA X10G;6;$750,00;$4.500,00;c5abb107;01/04/2022;1,19;
335f70fa;dd35d72f;86;PIMIENTA ENTERA X10G;4;$800,00;$3.200,00;c5abb107;10/04/2022;1,19;
6e70b292;5cc08c97;86;PIMIENTA ENTERA X10G;3;$750,00;$2.250,00;53de5b54;01/05/2022;1,19;
439b9050;3d38b6ef;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;c5abb107;04/05/2022;1,19;
0d29c53a;972533c0;86;PIMIENTA ENTERA X10G;4;$800,00;$3.200,00;c5abb107;04/05/2022;1,19;
0e5ab685;b503b644;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;c5abb107;06/06/2022;1,19;
42ce776c;4f630643;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;07/06/2022;1,19;
14fceac7;ef2e0809;86;PIMIENTA ENTERA X10G;4;$800,00;$3.200,00;9f04044e;07/06/2022;1,19;
1dd48a3a;9eec2f12;86;PIMIENTA ENTERA X10G;10;$750,00;$7.500,00;c5abb107;01/07/2022;1,19;
88074757;17ac4c28;86;PIMIENTA ENTERA X10G;4;$750,00;$3.000,00;c5abb107;02/07/2022;1,19;
0e61d28b;94a6cd9e;86;PIMIENTA ENTERA X10G;3;$750,00;$2.250,00;c5abb107;02/07/2022;1,19;
fbcc6143;bfccb904;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;9f04044e;08/09/2022;1,19;
a5d8bd8c;3a1611c6;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;c5abb107;05/10/2022;1,19;
90c17596;793204fe;86;PIMIENTA ENTERA X10G;8;$750,00;$6.000,00;490dc6e8;02/11/2022;1,19;
87feae27;88f16008;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;04/11/2022;1,19;
d2afaf82;e676703e;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;10/12/2022;1,19;
baf07ec8;d0b6e9fc;86;PIMIENTA ENTERA X10G;6;800;4800;9f04044e;28/12/2022;1,19;
e6856726;f6ddccaa;86;PIMIENTA ENTERA X10G;6;800;4800;9f04044e;03/01/2023;1,19;
afde0486;1fa53161;86;PIMIENTA ENTERA X10G;3;800;2400;9f04044e;03/01/2023;1,19;
d1d0bc63;816b7610;86;PIMIENTA ENTERA X10G;6;800;4800;9f04044e;03/01/2023;1,19;
06830d67;1807ed3e;86;PIMIENTA ENTERA X10G;6;800;4800;9f04044e;04/01/2023;1,19;
f90a9ffe;00e90abd;86;PIMIENTA ENTERA X10G;2;800;1600;c5abb107;07/01/2023;1,19;
3821da8f;d83931e5;86;PIMIENTA ENTERA X10G;6;900;5400;9f04044e;10/01/2023;1,19;
eb2cba0d;d4213783;86;PIMIENTA ENTERA X10G;6;900;5400;c5abb107;17/01/2023;1,19;
f827d55a;4bd09a51;86;PIMIENTA ENTERA X10G;6;900;5400;c5abb107;21/01/2023;1,19;
e5979f37;f752315e;86;PIMIENTA ENTERA X10G;3;900;2700;c5abb107;23/01/2023;1,19;
62adc86b;fc1bca17;86;PIMIENTA ENTERA X10G;4;900;3600;9f04044e;23/01/2023;1,19;
70d586af;bb01c1e1;86;PIMIENTA ENTERA X10G;4;$800,00;$3.200,00;c5abb107;13/06/2022;1,19;
894dfe72;4f392dcf;86;PIMIENTA ENTERA X10G;6;$750,00;$4.500,00;c5abb107;13/11/2021;1,19;
d58058db;91a31bd6;86;PIMIENTA ENTERA X10G;4;$720,00;$2.880,00;c5abb107;15/08/2021;1,19;
d60574e0;58d7b94c;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;9f04044e;15/08/2022;1,19;
8b125ab2;fce96cd4;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;16/03/2022;1,19;
c177db8f;39d51c1b;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;16/03/2022;1,19;
ae1fd582;51ea9e0d;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;16/09/2022;1,19;
ac864d0c;d6af5e6a;86;PIMIENTA ENTERA X10G;4;$750,00;$3.000,00;c5abb107;16/11/2021;1,19;
4bccda27;e95e418a;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;18/04/2022;1,19;
c729c78f;9b51db02;86;PIMIENTA ENTERA X10G;12;$720,00;$8.640,00;c5abb107;18/08/2021;1,19;
2bde6b1e;95545f2e;86;PIMIENTA ENTERA X10G;6;$750,00;$4.500,00;9f04044e;18/10/2021;1,19;
1d5df5ea;56fcda5c;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;19/04/2022;1,19;
3011555b;f201dccb;86;PIMIENTA ENTERA X10G;6;$720,00;$4.320,00;c5abb107;20/08/2021;1,19;
133ee356;9d0345ff;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;20/10/2022;1,19;
5b10ab4d;b397193c;86;PIMIENTA ENTERA X10G;6;$750,00;$4.500,00;c5abb107;21/01/2022;1,19;
3a325063;74a6ec88;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;21/03/2022;1,19;
801ed15a;2be4f2e6;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;21/03/2022;1,19;
853b88fa;dda85741;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;21/09/2022;1,19;
b2ad2434;3416d464;86;PIMIENTA ENTERA X10G;6;$750,00;$4.500,00;c5abb107;21/11/2021;1,19;
efb622ed;66e763dd;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;c5abb107;22/03/2022;1,19;
639dd06e;0020ea5b;86;PIMIENTA ENTERA X10G;4;$800,00;$3.200,00;c5abb107;22/03/2022;1,19;
5d0d5234;c69836d5;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;22/06/2022;1,19;
49c55fc6;05f719ec;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;22/06/2022;1,19;
efc63ef1;1ff1902f;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;22/06/2022;1,19;
adaebd5f;e19a1e6b;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;9f04044e;22/08/2022;1,19;
8bcd7b3f;2161f8d2;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;22/08/2022;1,19;
e63cb4d3;ca7103d1;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;22/11/2022;1,19;
0acb674d;f76fe3b8;86;PIMIENTA ENTERA X10G;6;$750,00;$4.500,00;490dc6e8;23/02/2022;1,19;
129b58c4;9a41ca9c;86;PIMIENTA ENTERA X10G;3;$750,00;$2.250,00;c5abb107;23/11/2021;1,19;
bd47d25d;b3a0f562;86;PIMIENTA ENTERA X10G;4;$800,00;$3.200,00;c5abb107;24/05/2022;1,19;
5e5d785f;f4d03bc6;86;PIMIENTA ENTERA X10G;6;$720,00;$4.320,00;9f04044e;24/08/2021;1,19;
f3bf04bf;e0ac5915;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;25/04/2022;1,19;
31d92cc5;337a610b;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;25/05/2022;1,19;
66fddd09;35371f1e;86;PIMIENTA ENTERA X10G;2;$800,00;$1.600,00;c5abb107;25/06/2022;1,19;
9e9ea4bc;ca104290;86;PIMIENTA ENTERA X10G;5;$750,00;$3.750,00;9f04044e;25/10/2021;1,19;
3091f68a;80c933a7;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;c5abb107;25/10/2022;1,19;
a7cab8ca;20a365d3;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;25/10/2022;1,19;
45ca6d45;f056e83e;86;PIMIENTA ENTERA X10G;2;$720,00;$1.440,00;c5abb107;26/08/2021;1,19;
4f316133;99f3e42a;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;c5abb107;26/10/2022;1,19;
55e4d839;6fbeb0fa;86;PIMIENTA ENTERA X10G;6;$750,00;$4.500,00;c5abb107;26/11/2021;1,19;
a06dafb4;4c87efb2;86;PIMIENTA ENTERA X10G;4;$750,00;$3.000,00;9f04044e;27/01/2022;1,19;
b2594113;2c927e0d;86;PIMIENTA ENTERA X10G;15;$800,00;$12.000,00;9f04044e;27/06/2022;1,19;
f22559e6;be8af503;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;28/03/2022;1,19;
d61a1442;cbd49c19;86;PIMIENTA ENTERA X10G;2;$800,00;$1.600,00;9f04044e;28/06/2022;1,19;
1cad0752;ecb6b2c4;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;28/09/2022;1,19;
e2db4593;66d2c8ce;86;PIMIENTA ENTERA X10G;3;$800,00;$2.400,00;c5abb107;29/03/2022;1,19;
7617ed2f;4e139ca0;86;PIMIENTA ENTERA X10G;12;$800,00;$9.600,00;9f04044e;29/06/2022;1,19;
3896dbdf;4cbe978b;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;29/08/2022;1,19;
9d45816e;ff87d201;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;29/08/2022;1,19;
1f82a2ec;5df85892;86;PIMIENTA ENTERA X10G;3;$750,00;$2.250,00;c5abb107;29/11/2021;1,19;
fa7bc18f;8d9692b2;86;PIMIENTA ENTERA X10G;12;$750,00;$9.000,00;c5abb107;29/11/2021;1,19;
b6d56d72;573ff6c1;86;PIMIENTA ENTERA X10G;5;$800,00;$4.000,00;c5abb107;30/03/2022;1,19;
a2ba2d16;d32bca77;86;PIMIENTA ENTERA X10G;4;$750,00;$3.000,00;c5abb107;30/12/2021;1,19;
4d973af3;3986a3d1;86;PIMIENTA ENTERA X10G;6;$800,00;$4.800,00;c5abb107;31/03/2022;1,19;
367d30eb;19e72c0b;86;PIMIENTA ENTERA X10G;4;$800,00;$3.200,00;c5abb107;31/05/2022;1,19;
5d23bb88;afa6cb43;86;PIMIENTA ENTERA X10G;12;$720,00;$8.640,00;c5abb107;31/08/2021;1,19;
2c0160b1;10fb5e19;86;PIMIENTA ENTERA X10G;4;$800,00;$3.200,00;c5abb107;31/08/2022;1,19;
4caf2164;d9abd5f2;86;PIMIENTA ENTERA X10G;6;900;5400;c5abb107;31/01/2023;1,19;
89b553f2;9e0f9f51;86;PIMIENTA ENTERA X10G;5;900;4500;9f04044e;14/02/2023;1,19;
bfe04227;3c1e1653;86;PIMIENTA ENTERA X10G;3;900;2700;c5abb107;16/02/2023;1,19;
6c89bac0;5fd565d7;86;PIMIENTA ENTERA X10G;5;900;4500;9f04044e;20/02/2023;1,19;
49f3ae33;b37580c1;86;PIMIENTA ENTERA X10G;3;900;2700;c5abb107;27/02/2023;1,19;
70f6ae1a;640b538d;86;PIMIENTA ENTERA X10G;6;900;5400;9f04044e;28/02/2023;1,19;
a78b6fe3;fa43b517;86;PIMIENTA ENTERA X10G;3;900;2700;9f04044e;28/02/2023;1,19;
54b83791;76179a69;86;PIMIENTA ENTERA X10G;6;900;5400;9f04044e;01/03/2023;1,19;
b9d333b8;f34b1cea;86;PIMIENTA ENTERA X10G;3;900;2700;9f04044e;06/03/2023;1,19;
0848ec30;099b611a;86;PIMIENTA ENTERA X10G;3;900;2700;9f04044e;13/03/2023;1,19;
23a73bc3;c84a073b;86;PIMIENTA ENTERA X10G;4;900;3600;c5abb107;14/03/2023;1,19;
6b26de1b;cd4af444;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;c5abb107;08/01/2021;1,19;
188eda71;926ae63f;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;c5abb107;08/02/2021;1,19;
cebaa68a;eb81fb3f;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;c5abb107;08/02/2021;1,19;
beb1f00c;c0e3aa2a;87;MANI TOSTADO ENTERO X50G;8;$900,00;$7.200,00;c5abb107;08/03/2021;1,19;
6f35e244;cd986247;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;c5abb107;08/05/2021;1,19;
d4f8f84d;04d85162;87;MANI TOSTADO ENTERO X50G;7;$900,00;$6.300,00;c5abb107;08/05/2021;1,19;
ba217b60;9bec229f;87;MANI TOSTADO ENTERO X50G;1;$900,00;$900,00;9f04044e;09/05/2021;1,19;
c5749688;62f925c8;87;MANI TOSTADO ENTERO X50G;5;$900,00;$4.500,00;c5abb107;09/05/2021;1,19;
f31a9dfa;66353e1e;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;9f04044e;09/05/2021;1,19;
ee74822d;ad73d5aa;87;MANI TOSTADO ENTERO X50G;3;$900,00;$2.700,00;9f04044e;10/05/2021;1,19;
cccfd4ee;54716d1f;87;MANI TOSTADO ENTERO X40G;3;$900,00;$2.700,00;c5abb107;12/06/2021;1,19;
f452d962;469115cd;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;c5abb107;08/07/2021;1,19;
62e2cd6e;76f73ac5;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;c5abb107;09/07/2021;1,19;
074b1f70;e29abc8d;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;c5abb107;10/07/2021;1,19;
ca17845b;c61dae01;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;9f04044e;12/07/2021;1,19;
d722bf20;a8390c5b;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;12/07/2021;1,19;
1581330f;2e2ac421;87;MANI TOSTADO ENTERO X50G;3;$900,00;$2.700,00;c5abb107;09/08/2021;1,19;
8acb6f94;61bbb96f;87;MANI TOSTADO ENTERO X50G;4;$900,00;$3.600,00;9f04044e;09/09/2021;1,19;
d983b015;5bfb0935;87;MANI TOSTADO ENTERO X50G;9;$900,00;$8.100,00;c5abb107;11/09/2021;1,19;
228e94cb;efed1328;87;MANI TOSTADO ENTERO X50G;8;$900,00;$7.200,00;c5abb107;11/09/2021;1,19;
c8ecd9fa;0b03ace1;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;c5abb107;11/09/2021;1,19;
96848389;b5ce85dc;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;53de5b54;11/09/2021;1,19;
e22ac577;964d0ac5;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;c5abb107;08/10/2021;1,19;
a5050c52;a40ad102;87;MANI TOSTADO ENTERO X50G;2;$900,00;$1.800,00;c5abb107;08/11/2021;1,19;
84561d89;7ba06f52;87;MANI TOSTADO ENTERO X50G;12;$900,00;$10.800,00;c5abb107;08/11/2021;1,19;
3aafddac;314a0157;87;MANI TOSTADO ENTERO X50G;5;$900,00;$4.500,00;c5abb107;10/11/2021;1,19;
6a734080;9cf6aa54;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;9f04044e;08/12/2021;1,19;
ed62c81e;9a680d87;87;MANI TOSTADO ENTERO X50G;12;$900,00;$10.800,00;c5abb107;09/12/2021;1,19;
a4f5b3a3;8de9d0f1;87;MANI TOSTADO ENTERO X50G;3;$900,00;$2.700,00;9f04044e;10/12/2021;1,19;
fb67562e;4e84ddea;87;MANI TOSTADO ENTERO X50G;8;$900,00;$7.200,00;c5abb107;10/12/2021;1,19;
ddf5c4f1;414233fd;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;9f04044e;10/12/2021;1,19;
4075822f;d9325d52;87;MANI TOSTADO ENTERO X50G;4;$900,00;$3.600,00;c5abb107;10/12/2021;1,19;
77a1b503;a2a5cfa8;87;MANI TOSTADO ENTERO X50G;10;$900,00;$9.000,00;c5abb107;10/12/2021;1,19;
1107045b;40223c7a;87;MANI TOSTADO ENTERO X40G;15;$900,00;$13.500,00;c5abb107;02/01/2022;1,19;
c1d369f3;60bba982;87;MANI TOSTADO ENTERO X40G;3;$900,00;$2.700,00;c5abb107;03/01/2022;1,19;
62da5986;a689955d;87;MANI TOSTADO ENTERO X40G;2;$900,00;$1.800,00;c5abb107;11/01/2022;1,19;
b750931a;b6d29625;87;MANI TOSTADO ENTERO X40G;4;$900,00;$3.600,00;c5abb107;11/01/2022;1,19;
bf5b0746;c22683f6;87;MANI TOSTADO ENTERO X40G;4;$900,00;$3.600,00;c5abb107;02/02/2022;1,19;
2ad168f3;18f6899f;87;MANI TOSTADO ENTERO X40G;5;$900,00;$4.500,00;c5abb107;05/02/2022;1,19;
62cc8c2a;57a5b795;87;MANI TOSTADO ENTERO X40G;8;$900,00;$7.200,00;9f04044e;08/02/2022;1,19;
294a4571;847f5018;87;MANI TOSTADO ENTERO X40G;10;$900,00;$9.000,00;490dc6e8;02/03/2022;1,19;
1607d39e;2ed6d33d;87;MANI TOSTADO ENTERO X40G;4;$900,00;$3.600,00;490dc6e8;02/03/2022;1,19;
3db596ed;aa95398d;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;03/03/2022;1,19;
d54a9135;283896b6;87;MANI TOSTADO ENTERO X40G;3;$900,00;$2.700,00;c5abb107;03/03/2022;1,19;
ebb81a30;30bafa23;87;MANI TOSTADO ENTERO X40G;10;$900,00;$9.000,00;c5abb107;05/03/2022;1,19;
b84e9da4;2740f1c2;87;MANI TOSTADO ENTERO X40G;10;$900,00;$9.000,00;9f04044e;08/03/2022;1,19;
4ee201c7;8d46bcd3;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;9f04044e;08/03/2022;1,19;
3d125ad3;e373fb33;87;MANI TOSTADO ENTERO X40G;3;$900,00;$2.700,00;c5abb107;10/04/2022;1,19;
d894e973;94b9409f;87;MANI TOSTADO ENTERO X40G;3;$900,00;$2.700,00;c5abb107;10/04/2022;1,19;
eead19d5;0a8fc1b7;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;01/05/2022;1,19;
82f52337;13298a63;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;01/05/2022;1,19;
f8ca5b47;7ad4aaa3;87;MANI TOSTADO ENTERO X40G;3;$900,00;$2.700,00;c5abb107;01/05/2022;1,19;
bc717ef6;82c69a97;87;MANI TOSTADO ENTERO X40G;12;$900,00;$10.800,00;c5abb107;04/05/2022;1,19;
d5490908;620185bf;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;9f04044e;07/05/2022;1,19;
01c1c6a3;3d265ff3;87;MANI TOSTADO ENTERO X40G;7;$900,00;$6.300,00;c5abb107;10/05/2022;1,19;
e22747e8;95f1fcb1;87;MANI TOSTADO ENTERO X40G;3;$900,00;$2.700,00;c5abb107;06/06/2022;1,19;
976d4fc3;f209fd88;87;MANI TOSTADO ENTERO X40G;12;$900,00;$10.800,00;c5abb107;06/06/2022;1,19;
c3ef8f72;b9d40fab;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;9f04044e;07/06/2022;1,19;
8a5bdd3b;f4aafacd;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;9f04044e;07/06/2022;1,19;
36581a13;26f6b721;87;MANI TOSTADO ENTERO X40G;5;$900,00;$4.500,00;c5abb107;09/06/2022;1,19;
94867dc5;9eec2f12;87;MANI TOSTADO ENTERO X40G;8;$900,00;$7.200,00;c5abb107;01/07/2022;1,19;
484165ec;eef086b8;87;MANI TOSTADO ENTERO X40G;2;$900,00;$1.800,00;c5abb107;02/07/2022;1,19;
628a0c04;6d14dfa6;87;MANI TOSTADO ENTERO X40G;4;$900,00;$3.600,00;c5abb107;02/07/2022;1,19;
b4a68c72;94a6cd9e;87;MANI TOSTADO ENTERO X40G;10;$900,00;$9.000,00;c5abb107;02/07/2022;1,19;
93bec3d4;15cbadc7;87;MANI TOSTADO ENTERO X40G;5;$900,00;$4.500,00;c5abb107;03/07/2022;1,19;
e190e3a0;8a5b3e89;87;MANI TOSTADO ENTERO X40G;5;$900,00;$4.500,00;490dc6e8;02/08/2022;1,19;
5984355a;a8f77ad9;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;03/08/2022;1,19;
ac5949bf;a62fce64;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;9f04044e;08/08/2022;1,19;
9d38ac25;83d4651f;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;9f04044e;08/09/2022;1,19;
f027d83c;c51eef39;87;MANI TOSTADO ENTERO X40G;24;$900,00;$21.600,00;9f04044e;08/09/2022;1,19;
7f958d33;c65dd536;87;MANI TOSTADO ENTERO X40G;10;$900,00;$9.000,00;9f04044e;08/09/2022;1,19;
56f4ba4a;091fc15c;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;01/10/2022;1,19;
08cc182e;83bcb268;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;05/10/2022;1,19;
f03d8235;cbd2a23c;87;MANI TOSTADO ENTERO X40G;2;$900,00;$1.800,00;c5abb107;04/11/2022;1,19;
3f894b02;e5d26b7e;87;MANI TOSTADO ENTERO X40G;5;$900,00;$4.500,00;c5abb107;05/11/2022;1,19;
0e8b4c9c;57f863a2;87;MANI TOSTADO ENTERO X40G;4;$900,00;$3.600,00;c5abb107;01/12/2022;1,19;
30007968;1fc102c8;87;MANI TOSTADO ENTERO X40G;12;$900,00;$10.800,00;9f04044e;07/12/2022;1,19;
98ac99dd;f88e3d25;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;9f04044e;07/12/2022;1,19;
12f0157d;e9410614;87;MANI TOSTADO ENTERO X40G;5;$900,00;$4.500,00;9f04044e;07/12/2022;1,19;
8f188302;ca598a79;87;MANI TOSTADO ENTERO X40G;4;$900,00;$3.600,00;c5abb107;10/12/2022;1,19;
1654274b;500124c9;87;MANI TOSTADO ENTERO X40G;5;900;4500;c5abb107;12/12/2022;1,19;
543388dd;6980169d;87;MANI TOSTADO ENTERO X40G;4;900;3600;c5abb107;21/12/2022;1,19;
c488da99;9a5c0567;87;MANI TOSTADO ENTERO X40G;6;900;5400;c5abb107;30/01/2023;1,19;
596089b7;9322902b;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;13/06/2022;1,19;
12f1b0bd;67c11673;87;MANI TOSTADO ENTERO X50G;2;$900,00;$1.800,00;c5abb107;13/08/2021;1,19;
9902c1a9;8d73044e;87;MANI TOSTADO ENTERO X50G;4;$900,00;$3.600,00;c5abb107;13/08/2021;1,19;
3bee09bb;de68bbcb;87;MANI TOSTADO ENTERO X50G;12;$900,00;$10.800,00;c5abb107;13/09/2021;1,19;
8d22d7c9;b0e942ec;87;MANI TOSTADO ENTERO X40G;12;$900,00;$10.800,00;c5abb107;14/01/2022;1,19;
b9797be6;9d3f663f;87;MANI TOSTADO ENTERO X40G;8;$900,00;$7.200,00;c5abb107;14/06/2022;1,19;
1b34e3bf;16ccd94e;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;14/09/2022;1,19;
8bc1d94a;17b5bc45;87;MANI TOSTADO ENTERO X40G;4;$900,00;$3.600,00;c5abb107;14/09/2022;1,19;
de2363d0;91a31bd6;87;MANI TOSTADO ENTERO X50G;2;$900,00;$1.800,00;c5abb107;15/08/2021;1,19;
5bdc5801;03372cc8;87;MANI TOSTADO ENTERO X40G;2;$900,00;$1.800,00;c5abb107;16/02/2022;1,19;
73370025;22c9d0bd;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;16/03/2022;1,19;
6efb8366;f64c21d9;87;MANI TOSTADO ENTERO X40G;5;$900,00;$4.500,00;c5abb107;16/03/2022;1,19;
7ce87bd6;76b0ce55;87;MANI TOSTADO ENTERO X40G;5;$900,00;$4.500,00;c5abb107;16/05/2022;1,19;
c7f80c81;d6af5e6a;87;MANI TOSTADO ENTERO X50G;6;$900,00;$5.400,00;c5abb107;16/11/2021;1,19;
e1689fc0;4f10249c;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;490dc6e8;17/02/2022;1,19;
35a43b9f;042133f7;87;MANI TOSTADO ENTERO X40G;5;$900,00;$4.500,00;c5abb107;17/03/2022;1,19;
31fe85c9;b93e6a20;87;MANI TOSTADO ENTERO X50G;3;$900,00;$2.700,00;c5abb107;17/08/2021;1,19;
18cf82a0;d9c14ac0;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;17/10/2022;1,19;
ab76fd02;f2f495c0;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;18/01/2022;1,19;
d28bb846;e3e67545;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;490dc6e8;18/02/2022;1,19;
cee7be77;3b0e56b7;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;18/04/2022;1,19;
afb94952;2016a3d3;87;MANI TOSTADO ENTERO X40G;4;$900,00;$3.600,00;9f04044e;18/07/2022;1,19;
cf185c62;9b51db02;87;MANI TOSTADO ENTERO X50G;12;$900,00;$10.800,00;c5abb107;18/08/2021;1,19;
8e2ca9df;0d883c6a;87;MANI TOSTADO ENTERO X50G;3;$900,00;$2.700,00;c5abb107;18/10/2021;1,19;
17872c79;1ee18265;87;MANI TOSTADO ENTERO X50G;3;$900,00;$2.700,00;c5abb107;18/10/2021;1,19;
a03324c2;f9ad1c0d;87;MANI TOSTADO ENTERO X40G;7;$900,00;$6.300,00;c5abb107;18/10/2022;1,19;
4f1584f6;c21bf342;87;MANI TOSTADO ENTERO X50G;12;$900,00;$10.800,00;9f04044e;19/10/2021;1,19;
e4ae53ba;38bff31f;87;MANI TOSTADO ENTERO X40G;6;$900,00;$5.400,00;c5abb107;19/10/2022;1,19;
